,Daily Returns,Total Returns,Funds,Margin,Portfolio Value,AAPL Position,AAPL Order,AAPL Filled Order,AAPL Trade Price,AAPL Cost to Trade,AAPL PnL,AIG Position,AIG Order,AIG Filled Order,AIG Trade Price,AIG Cost to Trade,AIG PnL,AIR Position,AIR Order,AIR Filled Order,AIR Trade Price,AIR Cost to Trade,AIR PnL,A Position,A Order,A Filled Order,A Trade Price,A Cost to Trade,A PnL
2013-12-20,0.359741,-29.40286685,244828.0415,456421.7,701249.7415,-1937,484,0,77.91,0.0,-1259.05,0,0,0,50.33,0.0,0.0,-2772,964,0,30.58,0.0,3243.24,-3841,2546,0,57.47,0.0,1613.22
2013-12-19,0.417345,-29.76260785,242426.7615,457622.34,700049.1015,-1937,455,0,78.38,0.0,1743.3,0,0,0,50.03,0.0,0.0,-2772,755,0,30.56,0.0,471.24,-3841,2640,0,57.56,0.0,1958.91
2013-12-18,-0.606212,-30.17995285,253168.6615,452251.39,705420.0515,-1937,401,0,78.21,0.0,1162.2,0,0,0,49.33,0.0,0.0,-2772,539,0,30.21,0.0,-1386.0,-3841,2705,0,56.5,0.0,-5838.32
2013-12-17,-0.398298,-29.57374085,251989.3615,452841.04,704830.4015,-1937,182,0,79.39,0.0,697.32,0,0,0,50.03,0.0,-0.0,-2772,-1150,-1150,30.0,173.65,-339.97,-3841,2633,0,56.21,0.0,-4340.33
2013-12-16,-0.218142,-29.17544285,295899.4115,413722.84,709622.2515,-1937,164,0,79.37,0.0,-852.28,0,0,0,50.82,0.0,0.0,-1622,-1371,0,29.45,0.0,-1021.86,-3841,2684,0,55.25,0.0,-307.28
2013-12-13,0.1997818,-28.95730085,291588.5715,415878.26,707466.8315,-1937,-319,-319,80.34,44.022,1743.478,0,0,0,49.44,0.0,0.0,-1622,-1841,0,29.36,0.0,-129.76,-3841,2723,0,55.36,0.0,384.1
2013-12-12,-0.215324,-29.15708265,322934.1135,387413.27,710347.3835,-1618,741,0,80.38,0.0,177.98,0,0,0,48.56,0.0,0.0,-1622,5840,5840,29.3,808.84,-718.0,-3841,3385,0,54.63,0.0,-1613.22
2013-12-11,0.81147,-28.94175865,134256.7335,567712.38,701969.1135,-1618,839,0,81.01,0.0,970.8,0,0,0,49.14,0.0,-0.0,-7462,5879,0,30.06,0.0,5223.4,-3841,3438,0,55.28,0.0,1920.5
2013-12-10,0.249276,-29.75322865,132565.8735,568557.81,701123.6835,-1618,813,0,80.52,0.0,210.34,0,0,0,49.4,0.0,-0.0,-7462,5867,0,30.47,0.0,3357.9,-3841,3473,0,54.91,0.0,-1075.48
2013-12-09,-0.319281,-30.00250465,135685.2535,566998.12,702683.3735,-1618,779,0,80.14,0.0,-1488.56,0,0,0,49.7,0.0,0.0,-7462,5820,0,30.4,0.0,-820.82,-3841,3466,0,54.8,0.0,-883.43
2013-12-06,-0.536955,-29.68322365,140695.4935,564493.0,705188.4935,-1618,732,0,80.83,0.0,1828.34,0,0,0,48.74,0.0,0.0,-7462,5784,0,30.45,0.0,-2089.36,-3841,3481,0,53.76,0.0,-5108.53
2013-12-05,0.134398,-29.14626865,144404.8335,562638.33,707043.1635,-1618,705,0,81.81,0.0,-679.56,0,0,0,48.7,0.0,-0.0,-7462,5702,0,30.2,0.0,1716.26,-3841,3493,0,53.35,0.0,307.28
2013-12-04,-0.024911,-29.28066665,149534.0135,560073.74,709607.7535,-1618,652,0,80.79,0.0,307.42,0,0,0,48.45,0.0,0.0,-7462,5655,0,30.34,0.0,1940.12,-3841,3480,0,52.84,0.0,-2496.65
2013-12-03,-0.53134,-29.25575565,155386.5735,557147.46,712534.0335,-1618,687,0,79.76,0.0,-3478.7,0,0,0,49.43,0.0,-0.0,-7462,5802,0,30.13,0.0,-2910.18,-3841,3451,0,52.92,0.0,1075.48
2013-12-02,1.033428,-28.72441565,135653.0735,567014.21,702667.2835,-1618,787,0,79.71,0.0,1116.42,0,0,0,49.77,0.0,0.0,-7462,6045,0,31.18,0.0,7835.1,-3841,3409,0,53.47,0.0,1382.76
2013-11-29,-0.08273,-29.75784365,132321.5135,568679.99,701001.5035,-1618,773,0,78.5,0.0,-2346.1,0,0,0,49.74,0.0,0.0,-7462,6077,0,31.47,0.0,596.96,-3841,3326,0,53.85,0.0,921.84
2013-11-27,-0.440622,-29.67511365,144017.0935,562832.2,706849.2935,-1618,692,0,76.62,0.0,-2896.22,0,0,0,49.39,0.0,0.0,-7462,6013,0,31.13,0.0,-895.44,-3841,3242,0,53.78,0.0,-614.56
2013-11-26,-0.453084,-29.23449165,153525.4935,558078.0,711603.4935,-1618,644,0,74.87,0.0,-2232.84,0,0,0,50.02,0.0,0.0,-7462,6071,0,31.14,0.0,-223.86,-3841,3201,0,53.26,0.0,-2074.14
2013-11-25,0.16346175,-28.78140765,147971.9135,560854.79,708826.7035,-1618,648,0,74.43,0.0,-906.08,0,23,23,49.59,3.1625,-3.1625,-7462,6142,0,31.17,0.0,-298.48,-3841,3172,0,54.11,0.0,2842.34
2013-11-22,-0.1516366,-28.9448694,153141.286,558841.97,711983.256,-1618,598,0,74.22,0.0,307.42,-23,42,42,48.97,5.586,-23.096,-7462,6135,0,30.8,0.0,-2760.94,-3841,3089,0,54.1,0.0,960.25
2013-11-21,-1.111811,-28.7932328,166752.732,553067.41,719820.142,-1618,546,0,73.94,0.0,-1423.84,-65,-31,0,48.47,0.0,-42.9,-7462,6098,0,29.97,0.0,-7462.0,-3841,3003,0,53.8,0.0,-2189.37
2013-11-20,-0.115851,-27.6814218,174200.312,549343.62,723543.932,-1618,504,0,74.18,0.0,1051.7,-65,-30,0,48.87,0.0,33.8,-7462,6140,0,29.4,0.0,-3357.9,-3841,2965,0,53.83,0.0,1113.89
2013-11-19,0.150596,-27.5655708,173444.952,549721.3,723166.252,-1618,540,0,74.15,0.0,-210.34,-65,25,25,48.81,3.4,12.05,-7462,6265,0,29.54,0.0,820.82,-3841,2940,0,53.67,0.0,883.43
2013-11-18,0.6426459,-27.7161668,162471.302,555819.95,718291.252,-1618,637,0,75.0,0.0,1472.38,-90,79,79,49.47,10.191,6.979,-7462,6437,0,29.6,0.0,1567.02,-3841,2952,0,54.45,0.0,3380.08
2013-11-15,-1.36713825,-28.3588127,155923.383,561053.07,716976.453,-1618,675,0,75.23,0.0,728.1,-169,45,45,49.2,6.5925,0.0475000000008,-7462,6490,0,29.95,0.0,2462.46,-3841,2825,0,54.03,0.0,-16861.99
2013-11-14,0.1892578,-26.99167445,173967.8355,553141.14,727108.9755,-1618,694,0,74.69,0.0,-1731.26,-214,79,79,48.74,10.902,-179.762,-7462,6550,0,30.18,0.0,1268.54,-3841,2556,0,51.2,0.0,2535.06
2013-11-13,-0.00385675,-27.18093225,176592.3975,553759.54,730351.9375,-1618,767,0,74.0,0.0,-145.62,-293,29,29,48.13,4.2775,-116.8075,-7462,6671,0,30.08,0.0,223.86,-3841,2469,0,50.89,0.0,0.0
2013-11-12,0.320244,-27.1770755,167235.125,559138.2,726373.325,-1618,846,0,73.95,0.0,-226.52,-322,-44,0,48.71,0.0,209.3,-7462,6738,0,30.44,0.0,2835.56,-3841,2387,0,51.2,0.0,384.1
2013-11-11,-0.530516,-27.4973195,176825.825,554342.85,731168.675,-1618,-1219,-1219,74.28,196.259,49.991,-322,-647,0,48.46,0.0,-96.6,-7462,5840,0,30.03,0.0,-2462.46,-3841,-2694,-2694,50.63,394.671,-2796.091
2013-11-08,-1.03839555,-26.9668035,418897.775,320130.07,739027.845,-399,-98,-98,73.51,17.346,-450.786,-322,17,17,47.59,2.5755,-406.7855,-7462,7011,0,29.21,0.0,-7163.52,-1147,5913,5913,50.14,993.384,-2362.864
2013-11-07,1.37626175,-25.92840795,101720.3505,624266.87,725987.2205,-301,-43,-43,74.23,6.3425,349.6975,-339,66,66,47.7,10.23,80.82,-7462,7084,0,30.17,0.0,6342.7,-7060,6065,0,51.08,0.0,6989.4
