,Daily Returns,Total Returns,Funds,Portfolio Value,A Position,A Order,A Filled Order,A Trade Price,A Cost to Trade,A PnL,AAPL Position,AAPL Order,AAPL Filled Order,AAPL Trade Price,AAPL Cost to Trade,AAPL PnL,AEG Position,AEG Order,AEG Filled Order,AEG Trade Price,AEG Cost to Trade,AEG PnL,AIN Position,AIN Order,AIN Filled Order,AIN Trade Price,AIN Cost to Trade,AIN PnL,AIR Position,AIR Order,AIR Filled Order,AIR Trade Price,AIR Cost to Trade,AIR PnL
2013-05-29,0.32435,-45.0580623,137105.657,549419.377,0,0.0,0,45.98,0.0,0.0,6487,0.0,0,62.86,0.0,3243.5,0,0.0,0,6.67,0.0,0.0,0,0.0,0,31.84,0.0,-0.0,0,0.0,0,20.26,0.0,0.0
2013-05-28,-0.343811,-45.3824123,137105.657,546175.877,0,0.0,0,46.09,0.0,0.0,6487,0.0,0,64.27,0.0,-3438.11,0,0.0,0,6.54,0.0,0.0,0,0.0,0,32.41,0.0,0.0,0,0.0,0,20.42,0.0,0.0
2013-05-24,0.278941,-45.0386013,137105.657,549613.987,0,0.0,0,45.36,0.0,0.0,6487,0.0,0,62.98,0.0,2789.41,0,0.0,0,6.36,0.0,0.0,0,0.0,0,32.08,0.0,-0.0,0,0.0,0,19.69,0.0,0.0
2013-05-23,0.071357,-45.3175423,137105.657,546824.577,0,0.0,0,45.7,0.0,0.0,6487,0.0,0,62.28,0.0,713.57,0,0.0,0,6.34,0.0,0.0,0,0.0,0,31.31,0.0,0.0,0,0.0,0,19.39,0.0,0.0
2013-05-22,0.155688,-45.3888993,137105.657,546111.007,0,0.0,0,46.72,0.0,-0.0,6487,0.0,0,63.44,0.0,1556.88,0,0.0,0,6.44,0.0,0.0,0,0.0,0,32.3,0.0,-0.0,0,0.0,0,19.68,0.0,0.0
2013-05-21,-0.304889,-45.5445873,137105.657,544554.127,0,0.0,0,46.3,0.0,0.0,6487,0.0,0,62.59,0.0,-3048.89,0,0.0,0,6.41,0.0,0.0,0,0.0,0,32.58,0.0,0.0,0,0.0,0,19.79,0.0,-0.0
2013-05-20,0.901693,-45.2396983,137105.657,547603.017,0,0.0,0,45.48,0.0,0.0,6487,0.0,0,61.7,0.0,9016.93,0,0.0,0,6.5,0.0,0.0,0,0.0,0,32.27,0.0,0.0,0,0.0,0,19.45,0.0,0.0
2013-05-17,-0.123253,-46.1413913,137105.657,538586.087,0,0.0,0,45.02,0.0,0.0,6487,0.0,0,62.72,0.0,-1232.53,0,0.0,0,6.43,0.0,0.0,0,0.0,0,31.86,0.0,0.0,0,0.0,0,19.15,0.0,0.0
2013-05-16,0.531934,-46.0181383,137105.657,539818.617,0,0.0,0,45.43,0.0,-0.0,6487,0.0,0,60.46,0.0,5319.34,0,0.0,0,6.49,0.0,-0.0,0,0.0,0,31.52,0.0,0.0,0,0.0,0,19.3,0.0,-0.0
2013-05-15,-1.394705,-46.5500723,137105.657,534499.277,0,0.0,0,44.9,0.0,0.0,6487,0.0,0,62.74,0.0,-13947.05,0,0.0,0,6.46,0.0,0.0,0,0.0,0,31.01,0.0,0.0,0,0.0,0,19.03,0.0,0.0
2013-05-14,-1.005485,-45.1553673,137105.657,548446.327,0,0.0,0,42.98,0.0,0.0,6487,0.0,0,64.84,0.0,-10054.85,0,0.0,0,6.46,0.0,0.0,0,0.0,0,30.9,0.0,0.0,0,0.0,0,18.81,0.0,0.0
2013-05-13,0.162175,-44.1498823,137105.657,558501.177,0,0.0,0,43.43,0.0,-0.0,6487,0.0,0,64.5,0.0,1621.75,0,0.0,0,6.44,0.0,0.0,0,0.0,0,30.75,0.0,0.0,0,0.0,0,18.94,0.0,-0.0
2013-05-10,-0.350298,-44.3120573,137105.657,556879.427,0,0.0,0,43.12,0.0,0.0,6487,0.0,0,65.42,0.0,-3502.98,0,0.0,0,6.48,0.0,0.0,0,0.0,0,30.22,0.0,0.0,0,0.0,0,18.87,0.0,0.0
2013-05-09,-0.655187,-43.9617593,137105.657,560382.407,0,0.0,0,42.97,0.0,0.0,6487,0.0,0,65.69,0.0,-6551.87,0,0.0,0,6.53,0.0,0.0,0,0.0,0,30.28,0.0,-0.0,0,0.0,0,18.75,0.0,0.0
2013-05-08,0.480038,-43.3065723,137105.657,566934.277,0,0.0,0,42.4,0.0,0.0,6487,0.0,0,65.58,0.0,4800.38,0,0.0,0,6.62,0.0,0.0,0,0.0,0,30.06,0.0,0.0,0,0.0,0,18.56,0.0,0.0
2013-05-07,-0.19461,-43.7866103,137105.657,562133.897,0,0.0,0,42.18,0.0,0.0,6487,0.0,0,66.42,0.0,-1946.1,0,0.0,0,6.84,0.0,0.0,0,0.0,0,29.95,0.0,0.0,0,0.0,0,18.61,0.0,0.0
2013-05-06,0.998998,-43.5920003,137105.657,564079.997,0,0.0,0,41.44,0.0,0.0,6487,0.0,0,65.1,0.0,9989.98,0,0.0,0,6.8,0.0,0.0,0,0.0,0,29.88,0.0,0.0,0,0.0,0,18.57,0.0,0.0
2013-05-03,0.408681,-44.5909983,137105.657,554090.017,0,0.0,0,41.93,0.0,0.0,6487,0.0,0,64.47,0.0,4086.81,0,0.0,0,6.7,0.0,0.0,0,0.0,0,29.65,0.0,0.0,0,0.0,0,18.06,0.0,0.0
2013-05-02,-0.7944475,-44.9996793,137105.657,550003.207,0,0.0,0,41.49,0.0,0.0,6487,5940.0,5940,63.11,1039.5,2654.93,0,0.0,0,6.54,0.0,0.0,0,15306.0,15306,28.0,2640.285,-10599.405,0,0.0,0,17.7,0.0,0.0
2013-05-01,2.3656732,-44.2052318,502036.502,557947.682,0,0.0,0,41.42,0.0,-0.0,547,-187.0,-187,63.49,36.3715,-259.5215,0,0.0,0,6.75,0.0,-0.0,-15306,-393.0,-393,28.89,51.2865,23916.2535,0,0.0,0,17.83,0.0,-0.0
2013-04-30,-0.2641642,-46.570905,492339.35,534290.95,0,0.0,0,41.2,0.0,0.0,734,-713.0,-713,62.16,140.461,1686.969,0,0.0,0,6.62,0.0,0.0,-14913,-1906.0,-1906,28.75,244.921,-4328.611,0,0.0,0,17.64,0.0,0.0
2013-04-29,-0.0394795,-46.3067408,449835.422,536932.592,0,0.0,0,41.64,0.0,0.0,1447,-284.0,-284,60.06,49.7,2757.89,0,0.0,0,6.55,0.0,0.0,-13007,-954.0,-954,28.64,126.405,-3152.685,0,0.0,0,17.62,0.0,0.0
2013-04-26,0.5927859,-46.2672613,430905.477,537327.387,0,0.0,0,42.44,0.0,-0.0,1731,-299.0,-299,58.54,44.7005,2196.1595,0,0.0,0,6.41,0.0,0.0,-12053,-739.0,-739,28.81,88.3105,3731.6995,0,0.0,0,18.04,0.0,-0.0
2013-04-25,-0.2369613,-46.8600472,414779.568,531399.528,0,0.0,0,43.05,0.0,0.0,2030,-104.0,-104,58.75,27.3,911.62,0,0.0,0,6.33,0.0,0.0,-11314,-346.0,-346,28.7,45.153,-3281.233,0,0.0,0,17.75,0.0,0.0
2013-04-24,0.19815075,-46.6230859,408742.021,533769.141,0,0.0,0,42.72,0.0,0.0,2134,99.0,99,56.22,16.6815,-51.8815,0,0.0,0,6.19,0.0,0.0,-10968,598.0,598,28.7,86.411,2033.389,0,0.0,0,17.33,0.0,0.0
2013-04-23,-0.9865875,-46.82123665,422507.0935,531787.6335,0,0.0,0,42.21,0.0,0.0,2035,101.0,101,57.71,17.978,2082.712,0,0.0,0,6.05,0.0,0.0,-11566,83.0,83,28.0,13.197,-11948.587,0,0.0,0,16.71,0.0,0.0
2013-04-22,0.6361933,-45.83464915,425804.1985,541653.5085,0,0.0,0,42.03,0.0,0.0,1934,5.0,5,56.09,1.02,2240.92,0,0.0,0,5.91,0.0,0.0,-11649,258.0,258,28.22,39.087,4121.013,0,0.0,0,16.56,0.0,0.0
2013-04-19,-0.74476565,-46.47084245,433983.3755,535291.5755,0,0.0,0,41.89,0.0,0.0,1929,7.0,7,55.42,1.5015,-421.7515,0,0.0,0,5.87,0.0,0.0,-11907,-10.0,-10,27.56,1.375,-7025.905,0,0.0,0,16.5,0.0,0.0
2013-04-18,0.1107174,-45.7260768,429615.392,542739.232,0,0.0,0,41.77,0.0,0.0,1922,-116.0,-116,57.86,30.276,-2933.816,0,0.0,0,5.88,0.0,-0.0,-11897,-266.0,-266,27.96,35.91,4040.99,0,0.0,0,16.7,0.0,0.0
2013-04-17,-0.1849257,-45.8367942,421923.028,541632.058,0,0.0,0,43.08,0.0,-0.0,2038,-303.0,-303,60.04,43.329,-7128.179,0,0.0,0,6.02,0.0,-0.0,-11631,-758.0,-758,28.05,99.298,5278.922,0,0.0,0,17.01,0.0,-0.0
2013-04-16,-0.3367333,-45.6518685,403329.885,543481.315,0,0.0,0,43.46,0.0,0.0,2341,-5.0,-5,60.22,0.7975,2130.7125,0,0.0,0,6.15,0.0,0.0,-10873,-373.0,-373,28.1,60.9855,-5498.0455,0,0.0,0,17.39,0.0,0.0
2013-04-15,1.0878843,-45.3151352,394585.568,546848.648,0,0.0,0,44.5,0.0,-0.0,2346,7.0,7,61.0,0.952,-3329.472,0,0.0,0,6.13,0.0,0.0,-10500,-177.0,-177,28.91,25.665,14208.315,0,0.0,0,17.83,0.0,-0.0
2013-04-12,0.61876415,-46.4030195,385335.565,535969.805,0,0.0,0,43.54,0.0,0.0,2339,-116.0,-116,62.02,17.226,-1541.056,0,0.0,0,6.13,0.0,0.0,-10323,-65.0,-65,29.85,9.0025,7728.6975,0,0.0,0,17.91,0.0,0.0
2013-04-11,-0.8306873,-47.02178365,384527.4335,529782.1635,0,0.0,0,42.35,0.0,0.0,2455,-70.0,-70,61.96,12.53,-498.58,0,0.0,0,6.26,0.0,0.0,-10258,-207.0,-207,29.23,26.703,-7808.293,0,0.0,0,18.12,0.0,-0.0
2013-04-10,0.00812945,-46.19109635,383546.2965,538089.0365,0,0.0,0,41.73,0.0,0.0,2525,-64.0,-64,61.16,9.024,3132.216,0,0.0,0,6.15,0.0,0.0,-10051,-373.0,-373,28.9,50.5415,-3050.9215,0,0.0,0,17.53,0.0,0.0
2013-04-09,0.5655911,-46.1992258,373691.262,538007.742,0,0.0,0,41.73,0.0,0.0,2589,-28.0,-28,60.91,3.794,281.556,0,0.0,0,5.94,0.0,0.0,-9678,185.0,185,29.52,26.825,5374.355,0,0.0,0,17.86,0.0,0.0
2013-04-08,-0.8329853,-46.7648169,380104.061,532351.831,0,0.0,0,41.49,0.0,0.0,2617,-16.0,-16,60.69,2.208,1126.782,0,0.0,0,5.96,0.0,0.0,-9863,-103.0,-103,28.7,12.875,-9456.635,0,0.0,0,17.48,0.0,0.0
2013-04-05,0.1508613,-45.9318316,382954.504,540681.684,0,0.0,0,40.73,0.0,0.0,2633,-91.0,-91,60.64,15.4245,-1742.4045,0,0.0,0,5.89,0.0,0.0,-9760,85.0,85,28.31,10.5825,3251.0175,0,0.0,0,17.12,0.0,0.0
2013-04-04,-1.1219688,-46.0826929,374213.421,539173.071,0,0.0,0,40.54,0.0,0.0,2724,108.0,108,61.97,16.2,-1705.92,0,0.0,0,6.06,0.0,-0.0,-9845,66.0,66,28.64,9.108,-9513.768,0,0.0,0,17.35,0.0,0.0
2013-04-03,0.77299045,-44.9607241,383111.909,550392.759,0,0.0,0,40.63,0.0,-0.0,2616,40.0,40,61.62,7.36,794.8,0,0.0,0,6.14,0.0,-0.0,-9911,179.0,179,28.42,22.2855,6935.1045,0,0.0,0,17.75,0.0,0.0
2013-04-02,-0.2059384,-45.73371455,384698.2545,542662.8545,0,0.0,0,41.12,0.0,0.0,2576,80.0,80,61.09,17.08,332.2,0,0.0,0,6.13,0.0,0.0,-10090,198.0,198,28.51,29.304,-2391.584,0,0.0,0,18.0,0.0,0.0
2013-04-01,0.1248697,-45.52777615,386648.3185,544722.2385,0,0.0,0,41.83,0.0,-0.0,2496,-20.0,-20,63.13,3.46,-4922.78,0,0.0,0,6.13,0.0,0.0,-10288,54.0,54,28.8,6.723,6171.477,0,0.0,0,18.39,0.0,0.0
2013-03-28,-0.3604499,-45.65264585,383844.6015,543473.5415,0,0.0,0,42.08,0.0,-0.0,2516,-46.0,-46,64.26,6.601,-3392.761,0,0.0,0,6.06,0.0,0.0,-10342,-79.0,-79,28.95,10.428,-211.738,0,0.0,0,18.38,0.0,0.0
2013-03-27,-0.1898623,-45.29219595,383060.9005,547078.0405,0,0.0,0,41.4,0.0,0.0,2562,-13.0,-13,65.21,1.794,-3341.104,0,0.0,0,5.91,0.0,0.0,-10263,37.0,37,28.74,4.699,1442.481,0,0.0,0,18.19,0.0,0.0
2013-03-26,-0.2454705,-45.10233365,380159.6635,548976.6635,0,0.0,0,41.4,0.0,0.0,2575,-22.0,-22,66.49,3.487,-899.017,0,0.0,0,5.9,0.0,0.0,-10300,-167.0,-167,28.94,22.378,-1555.688,0,0.0,0,18.28,0.0,0.0
2013-03-25,0.28328355,-44.85686315,377101.4685,551431.3685,0,0.0,0,41.49,0.0,0.0,2597,-86.0,-86,66.38,14.104,642.716,0,0.0,0,6.11,0.0,-0.0,-10133,-371.0,-371,29.1,42.8505,2190.1195,0,0.0,0,18.51,0.0,0.0
2013-03-22,0.29895535,-45.1401467,371644.983,548598.533,0,0.0,0,41.79,0.0,0.0,2683,-113.0,-113,64.94,17.6845,3526.4255,0,0.0,0,6.19,0.0,0.0,-9762,-548.0,-548,29.08,70.692,-536.872,0,0.0,0,18.91,0.0,0.0
2013-03-21,0.5439985,-45.43910205,361723.0795,545608.9795,0,0.0,0,42.45,0.0,-0.0,2796,-150.0,-150,64.32,23.625,216.975,0,0.0,0,6.1,0.0,0.0,-9214,-330.0,-330,29.37,38.61,5223.01,0,0.0,0,19.4,0.0,-0.0
2013-03-20,-0.4734773,-45.98310055,352670.3545,540168.9945,0,0.0,0,42.25,0.0,0.0,2946,-174.0,-174,65.35,32.886,-990.906,0,0.0,0,6.27,0.0,0.0,-8884,-614.0,-614,29.31,80.127,-3743.867,0,0.0,0,18.27,0.0,0.0
2013-03-19,0.12581645,-45.50962325,340502.7675,544903.7675,0,0.0,0,42.68,0.0,0.0,3120,-84.0,-84,65.64,18.144,-503.184,0,0.0,0,6.22,0.0,0.0,-8270,-507.0,-507,29.42,58.0515,1761.3485,0,0.0,0,18.12,0.0,0.0
2013-03-18,0.6491689,-45.6354397,335763.873,543645.603,0,0.0,0,42.46,0.0,0.0,3204,-52.0,-52,63.06,7.8,5486.44,0,0.0,0,6.18,0.0,0.0,-7763,-441.0,-441,29.33,53.361,1005.249,0,0.0,0,18.0,0.0,0.0
2013-03-15,0.7343996,-46.2846086,329836.774,537153.914,0,37.0,37,43.1,4.403,3.737,3256,-80.0,-80,62.56,10.4,5228.24,0,0.0,0,6.46,0.0,-0.0,-7322,-281.0,-281,29.7,36.811,2112.019,0,0.0,0,18.0,0.0,0.0
2013-03-14,-0.21793885,-47.0190082,327491.348,529809.918,-37,259.0,259,43.03,34.3175,-53.9275,3336,9.0,9,61.83,1.485,1994.355,0,0.0,0,6.4,0.0,0.0,-7041,-429.0,-429,29.33,53.196,-4119.816,0,0.0,0,18.0,0.0,0.0
2013-03-13,-0.0257274,-46.80106935,328011.4565,531989.3065,-296,300.0,300,42.56,36.15,-130.63,3327,-36.0,-36,61.21,6.516,-39.426,0,0.0,0,6.23,0.0,0.0,-6612,-548.0,-548,29.37,70.418,-87.218,0,0.0,0,17.89,0.0,0.0
2013-03-12,-0.3410015,-46.77534195,325171.5405,532246.5805,-596,262.0,262,42.8,42.968,72.892,3363,-26.0,-26,62.23,5.187,-4553.557,0,0.0,0,6.28,0.0,0.0,-6064,-660.0,-660,29.47,81.51,1070.65,0,0.0,0,18.05,0.0,0.0
2013-03-11,0.28587075,-46.43434045,323844.4455,535656.5955,-858,189.0,189,42.99,23.625,172.695,3389,-18.0,-18,61.39,2.673,2974.607,0,0.0,0,6.16,0.0,0.0,-5404,-457.0,-457,29.41,63.2945,-288.5945,0,0.0,0,17.86,0.0,0.0
2013-03-08,0.1191247,-46.7202112,320563.598,532797.888,-1047,223.0,223,43.5,29.7705,144.8195,3407,84.0,84,61.4,14.994,539.366,0,0.0,0,6.24,0.0,0.0,-4947,-123.0,-123,29.76,15.9285,507.0615,0,0.0,0,17.75,0.0,0.0
2013-03-07,-0.0017456,-46.8393359,329460.931,531606.641,-1270,249.0,249,43.3,32.619,-60.259,3323,53.0,53,60.64,9.4075,2325.7025,0,0.0,0,6.15,0.0,0.0,-4824,-117.0,-117,29.05,14.4495,-2282.8995,0,0.0,0,17.35,0.0,0.0
2013-03-06,-0.45643975,-46.8375903,333328.237,531624.097,-1519,207.0,207,43.0,29.4975,-980.8975,3270,78.0,78,62.07,15.834,-2603.874,0,0.0,0,6.17,0.0,0.0,-4707,-201.0,-201,29.02,25.326,-979.626,0,0.0,0,16.95,0.0,0.0
2013-03-05,0.237956,-46.38115055,341119.5945,536188.4945,-1726,243.0,243,42.35,32.319,-1197.459,3192,56.0,56,60.21,9.268,5022.892,0,0.0,0,6.01,0.0,0.0,-4506,-118.0,-118,28.63,15.753,-1445.873,0,0.0,0,16.69,0.0,0.0
2013-03-04,-0.40082935,-46.61910655,345379.0545,533808.9345,-1969,183.0,183,41.75,29.7375,-193.6975,3136,48.0,48,61.11,7.608,-4661.528,0,350.0,350,5.75,37.8,-6.3,-4388,-127.0,-127,28.71,16.383,858.677,0,121.0,121,17.24,15.125,-5.445
2013-03-01,-0.64780605,-46.2182772,351244.238,537817.228,-2152,103.0,103,41.18,13.4415,-950.9415,3088,66.0,66,62.57,9.636,-4794.576,-350,403.0,403,5.75,42.315,54.195,-4261,-308.0,-308,28.33,39.732,-834.942,-121,382.0,382,17.41,43.166,48.204
2013-02-28,-0.1439592,-45.57047115,353601.7085,544295.2885,-2255,159.0,159,41.78,24.4065,531.3935,3022,58.0,58,63.44,10.672,-1366.512,-753,409.0,409,5.95,44.581,12.869,-3953,-199.0,-199,28.41,27.263,-620.213,-503,283.0,283,17.61,32.9695,2.8705
2013-02-27,-0.59560255,-45.42651195,361369.9605,545734.8805,-2414,168.0,168,40.99,26.04,-1864.04,2964,151.0,151,64.06,30.1245,-1885.3645,-1162,372.0,372,5.83,39.06,-59.96,-3754,-187.0,-187,27.92,25.1515,-2042.9615,-786,301.0,301,17.53,35.9695,-103.6995
2013-02-26,0.25493205,-44.8309094,371924.976,551690.906,-2582,162.0,162,40.62,23.733,911.047,2813,168.0,168,63.4,31.92,2420.0,-1534,364.0,364,5.91,46.228,-133.848,-3567,-173.0,-173,27.95,26.7285,-454.1085,-1087,362.0,362,17.53,52.49,-193.77
2013-02-25,0.3019124,-45.08584145,374223.3855,549141.5855,-2744,120.0,120,42.09,14.94,1349.7,2645,99.0,99,64.84,13.4145,-3072.2745,-1898,181.0,181,6.39,19.0955,782.5645,-3394,-142.0,-142,28.73,16.472,3050.908,-1449,333.0,333,18.18,39.294,908.226
2013-02-22,-0.05810025,-45.38775385,382684.7615,546122.4615,-2864,76.0,76,41.83,10.146,-512.226,2546,108.0,108,64.18,15.714,1665.886,-2079,210.0,210,6.27,22.155,-173.985,-3252,-128.0,-128,28.56,17.344,-902.304,-1782,361.0,361,17.96,48.1935,-658.3735
2013-02-21,0.1294252,-45.3296536,390058.204,546703.464,-2940,55.0,55,42.14,7.2325,1791.6675,2438,97.0,97,63.71,15.8595,-951.2895,-2289,183.0,183,6.28,19.947,590.733,-3124,-133.0,-133,27.95,21.014,-1182.214,-2143,315.0,315,18.26,38.745,1045.355
2013-02-20,0.26886375,-45.4590788,389575.562,545409.212,-2995,96.0,96,42.84,13.968,2308.502,2341,51.0,51,65.38,8.313,-3713.673,-2472,149.0,149,6.65,15.2725,904.4475,-2991,-90.0,-90,28.86,13.365,2298.705,-2458,374.0,374,18.68,43.384,890.656
2013-02-19,-0.5976679,-45.72794255,397653.6845,542720.5745,-3091,55.0,55,42.21,11.0825,-2358.0425,2290,123.0,123,65.87,21.3405,-106.0305,-2621,79.0,79,6.84,8.453,-61.663,-2901,-50.0,-50,28.04,6.275,-2494.135,-2832,344.0,344,18.39,40.248,-956.808
2013-02-15,0.34616685,-45.13027465,402288.1735,548697.2535,-3146,44.0,44,43.48,5.324,7373.256,2167,94.0,94,66.98,14.523,-2038.243,-2700,187.0,187,6.93,19.822,-789.142,-2851,-45.0,-45,27.7,5.8275,-1109.1675,-3176,343.0,343,18.48,39.445,24.965
2013-02-14,0.0207192,-45.4764415,407745.725,545235.585,-3190,-17.0,-17,44.72,2.176,539.614,2073,8.0,8,66.36,1.396,-122.896,-2887,172.0,172,6.47,18.06,-153.81,-2806,-97.0,-97,27.03,11.6885,-1006.3985,-3519,221.0,221,18.53,28.1775,950.6825
2013-02-13,-0.12427505,-45.4971607,406994.793,545028.393,-3173,-96.0,-96,44.81,11.76,-406.01,2065,-102.0,-102,66.74,20.859,-278.859,-3059,83.0,83,6.57,8.7565,-12.9065,-2709,-158.0,-158,26.99,18.407,-478.937,-3740,129.0,129,18.76,14.448,-66.038
2013-02-12,-0.47042605,-45.37288565,401354.5635,546271.1435,-3077,-100.0,-100,44.81,13.65,-54.19,2167,-56.0,-56,68.5,10.276,-3740.876,-3142,102.0,102,6.45,10.557,-490.017,-2551,-191.0,-191,26.77,23.7795,-679.3995,-3869,96.0,96,18.72,10.608,260.222
2013-02-11,0.18608955,-44.9024596,397758.614,550975.404,-2977,-117.0,-117,45.17,13.7475,1425.7425,2223,-71.0,-71,68.07,12.4605,1581.4895,-3244,114.0,114,6.35,11.685,-177.305,-2360,-185.0,-185,26.28,24.6975,-1195.4475,-3965,99.0,99,18.78,11.484,226.416
2013-02-08,0.0604606,-45.08854915,394690.7185,549114.5085,-2860,-86.0,-86,45.07,11.309,-206.349,2294,-42.0,-42,67.71,8.967,2227.713,-3358,153.0,153,6.31,16.524,-295.874,-2175,-174.0,-174,25.92,27.927,-622.137,-4064,93.0,93,18.66,11.067,-498.747
2013-02-07,0.16555685,-45.14900975,394497.9325,548509.9025,-2774,-84.0,-84,44.9,11.004,194.956,2336,-32.0,-32,66.18,6.384,3641.296,-3511,152.0,152,6.34,15.808,408.552,-2001,-140.0,-140,25.19,16.31,-1650.13,-4157,159.0,159,18.48,18.2055,-939.1055
2013-02-06,0.0109226,-45.3145666,393741.834,546854.334,-2690,-84.0,-84,44.72,11.382,-277.002,2368,-2.0,-2,65.21,0.451,-166.611,-3663,160.0,160,6.3,16.8,413.33,-1861,-114.0,-114,24.88,12.768,-286.988,-4316,162.0,162,18.46,18.063,426.497
2013-02-05,0.237721,-45.3254892,392169.938,546745.108,-2606,-114.0,-114,44.56,17.613,-1911.853,2370,18.0,18,63.44,3.591,5253.309,-3823,143.0,143,6.43,15.301,-683.801,-1747,-95.0,-95,24.95,11.59,-379.78,-4478,270.0,270,18.75,33.885,99.335
2013-02-04,0.35762715,-45.5632102,391879.578,544367.898,-2492,2.0,2,44.8,0.312,2567.428,2352,-33.0,-33,64.84,5.9235,-3791.3235,-3966,150.0,150,6.42,15.525,1695.195,-1652,-42.0,-42,25.04,4.704,779.016,-4748,-2.0,-2,18.92,0.264,2325.956
2013-02-01,-0.3613885,-45.92083735,387602.7465,540791.6265,-2494,-56.0,-56,45.08,7.168,-1262.308,2385,-87.0,-87,65.59,11.3535,-610.0635,-4116,40.0,40,6.69,4.16,-377.0,-1610,-139.0,-139,25.26,17.5835,-311.7835,-4746,-164.0,-164,18.92,20.09,-1052.73
2013-01-31,0.0293028,-45.55944885,382932.9615,544405.5115,-2438,-105.0,-105,44.35,14.28,-945.97,2472,-129.0,-129,65.28,20.382,-487.482,-4156,2.0,2,6.66,0.206,124.474,-1471,-188.0,-188,25.05,21.526,-10.576,-4582,-253.0,-253,19.19,31.878,1612.582
2013-01-30,0.16083425,-45.58875165,372275.8035,544112.4835,-2333,-76.0,-76,44.58,9.424,545.936,2601,-74.0,-74,65.29,11.655,-571.185,-4158,45.0,45,6.66,4.59,37.44,-1283,-156.0,-156,25.06,21.138,-22.698,-4329,-239.0,-239,19.6,28.5605,1618.8495
2013-01-29,0.46034405,-45.7495859,366808.811,542504.141,-2257,7.0,7,44.96,0.875,1219.445,2675,-32.0,-32,65.5,7.152,3269.278,-4203,-15.0,-15,6.64,1.56,123.63,-1127,-148.0,-148,24.46,18.352,-715.612,-4090,-213.0,-213,19.75,25.2405,706.6995
2013-01-28,0.47575,-46.20992995,362785.5105,537900.7005,-2264,17.0,17,45.19,2.448,248.292,2707,-113.0,-113,62.55,28.476,3782.694,-4188,152.0,152,6.72,15.808,-192.448,-979,-172.0,-172,24.5,20.898,3.842,-3877,-160.0,-160,20.03,18.56,915.12
2013-01-25,-0.61973185,-46.68567995,357101.2005,533143.2005,-2281,15.0,15,44.73,2.0775,-1440.1575,2820,-350.0,-350,64.53,73.675,-4300.575,-4340,358.0,358,6.62,37.053,-586.493,-807,-214.0,-214,24.73,28.355,104.375,-3717,-92.0,-92,20.03,12.558,25.532
2013-01-24,-3.3233658,-46.0659481,337000.899,539340.519,-2296,-251.0,-251,44.56,31.375,-792.675,3170,-194.0,-194,65.71,33.562,-30283.142,-4698,38.0,38,6.5,3.933,-381.293,-593,-216.0,-216,24.18,23.328,-295.008,-3625,-471.0,-471,19.74,56.52,-1481.54
2013-01-23,0.64771295,-42.7425823,325112.317,572574.177,-2045,-149.0,-149,44.54,20.86,659.54,3364,-178.0,-178,72.69,32.04,4511.68,-4736,149.0,149,6.43,15.645,721.575,-377,-201.0,-201,24.12,22.4115,-6.5715,-3154,-423.0,-423,19.64,49.914,590.906
2013-01-22,0.09997905,-43.39029525,313120.7275,566097.0475,-1896,-118.0,-118,43.96,15.163,-966.623,3542,-203.0,-203,72.08,28.826,2511.684,-4885,12.0,12,6.54,1.26,195.46,-176,-176.0,-176,24.13,19.272,-33.352,-2731,-449.0,-449,19.55,52.3085,-707.3785
2013-01-18,-0.2522072,-43.4902743,298448.137,565097.257,-1778,-104.0,-104,44.05,15.132,-494.252,3745,-141.0,-141,71.22,22.842,-1529.132,-4897,203.0,203,6.6,21.112,-112.962,0,0.0,0,24.09,0.0,0.0,-2282,-366.0,-366,19.42,47.946,-385.726
2013-01-17,-0.425858,-43.2380671,289346.569,567619.329,-1674,-186.0,-186,43.64,22.041,-1284.981,3886,-54.0,-54,72.9,11.934,-1883.674,-5100,77.0,77,6.62,8.085,-473.245,0,0.0,0,24.2,0.0,0.0,-1916,-520.0,-520,19.29,62.4,-616.68
2013-01-16,1.27303065,-42.8122091,286990.429,571877.909,-1488,-100.0,-100,43.15,12.75,260.97,3940,-203.0,-203,70.66,42.9345,11555.9855,-5177,361.0,361,6.5,37.544,807.596,0,0.0,0,24.16,0.0,-0.0,-1396,-537.0,-537,19.2,72.495,105.755
2013-01-15,-0.939822,-44.08523975,272611.4725,559147.6025,-1388,-139.0,-139,43.15,18.4175,343.7725,4143,-270.0,-270,71.19,44.28,-9539.76,-5538,534.0,534,6.62,55.269,407.151,0,0.0,0,23.9,0.0,0.0,-859,-699.0,-699,18.66,81.4335,-609.3835
2013-01-14,-1.27667795,-43.14541775,252340.1725,568545.8225,-1249,-385.0,-385,43.43,50.6275,-188.0175,4413,-206.0,-206,71.81,29.87,-12243.44,-6072,193.0,193,6.76,20.072,-333.322,0,0.0,0,24.06,0.0,0.0,-160,-160.0,-160,18.97,21.2,-2.0
2013-01-11,-0.2400428,-41.8687398,237908.912,581312.602,-864,-620.0,-620,43.66,86.49,114.67,4619,-227.0,-227,74.43,44.038,-2250.498,-6265,112.0,112,6.69,11.76,-264.6,0,0.0,0,24.08,0.0,0.0,0,0.0,0,19.43,0.0,0.0
